T,X,V
11.7467,-0.189935,-0.229946
11.76,-0.192901,-0.214891
11.7733,-0.195665,-0.199641
11.7867,-0.198224,-0.184214
11.8,-0.200576,-0.168628
11.8133,-0.20272,-0.1529
11.8267,-0.204653,-0.137049
11.84,-0.206374,-0.121095
11.8533,-0.207882,-0.105055
11.8667,-0.209175,-0.0889496
11.88,-0.210254,-0.0727988
11.8933,-0.211116,-0.0566222
11.9067,-0.211764,-0.0404399
11.92,-0.212195,-0.0242717
11.9333,-0.212411,-0.00813792
11.9467,-0.212412,0.00794164
11.96,-0.212199,0.0239471
11.9733,-0.211774,0.0398588
11.9867,-0.211137,0.0556574
12,-0.21029,0.0713238
12.0133,-0.209236,0.0868392
12.0267,-0.207975,0.102185
12.04,-0.206512,0.117344
12.0533,-0.204847,0.132299
12.0667,-0.202985,0.147032
12.08,-0.200927,0.161527
12.0933,-0.198678,0.175769
12.1067,-0.196241,0.189743
12.12,-0.19362,0.203435
12.1333,-0.190818,0.216831
12.1467,-0.187839,0.229918
12.16,-0.184688,0.242684
12.1733,-0.181369,0.255118
12.1867,-0.177886,0.267209
12.2,-0.174245,0.278947
12.2133,-0.170449,0.290323
12.2267,-0.166505,0.301329
12.24,-0.162416,0.311957
12.2533,-0.158188,0.3222
12.2667,-0.153825,0.332052
12.28,-0.149335,0.341508
12.2933,-0.14472,0.350562
12.3067,-0.139988,0.359211
12.32,-0.135143,0.36745
12.3333,-0.130191,0.375276
12.3467,-0.125138,0.382688
12.36,-0.119988,0.389683
12.3733,-0.114748,0.39626
12.3867,-0.109423,0.402417
12.4,-0.104019,0.408154
12.4133,-0.0985408,0.413471
12.4267,-0.0929947,0.418368
12.44,-0.0873862,0.422845
12.4533,-0.0817207,0.426904
12.4667,-0.0760039,0.430545
12.48,-0.0702413,0.43377
12.4933,-0.0644386,0.436579
12.5067,-0.0586011,0.438976
12.52,-0.0527343,0.440962
12.5333,-0.0468439,0.442539
12.5467,-0.0409351,0.44371
12.56,-0.0350134,0.444476
12.5733,-0.0290842,0.44484
12.5867,-0.0231528,0.444806
12.6,-0.0172245,0.444375
12.6133,-0.0113045,0.44355
12.6267,-0.0053982,0.442335
12.64,0.000489353,0.440733
12.6533,0.00635296,0.438745
12.6667,0.0121875,0.436377
12.68,0.017988,0.43363
12.6933,0.0237493,0.430508
12.7067,0.0294666,0.427015
12.72,0.0351347,0.423154
12.7333,0.040749,0.418929
12.7467,0.0463046,0.414343
12.76,0.0517966,0.409402
12.7733,0.0572204,0.404108
12.7867,0.0625713,0.398466
12.8,0.0678446,0.392481
12.8133,0.0730359,0.386157
12.8267,0.0781407,0.379499
12.84,0.0831544,0.372513
12.8533,0.0880729,0.365204
12.8667,0.0928918,0.357577
12.88,0.0976069,0.349639
12.8933,0.102214,0.341396
12.9067,0.106709,0.332854
12.92,0.111089,0.324022
12.9333,0.115349,0.314905
12.9467,0.119485,0.305511
12.96,0.123495,0.29585
12.9733,0.127373,0.285928
12.9867,0.131118,0.275755
13,0.134726,0.265341
13.0133,0.138193,0.254694
13.0267,0.141517,0.243825
13.04,0.144694,0.232745
13.0533,0.147722,0.221463
13.0667,0.150599,0.209991
13.08,0.153321,0.198341
13.0933,0.155887,0.186524
13.1067,0.158295,0.174552
13.12,0.160541,0.162439
13.1333,0.162626,0.150197
13.1467,0.164546,0.137838
13.16,0.166301,0.125377
13.1733,0.167889,0.112827
13.1867,0.169309,0.100201
13.2,0.170561,0.0875137
13.2133,0.171643,0.0747793
13.2267,0.172555,0.0620118
13.24,0.173296,0.0492255
13.2533,0.173867,0.0364349
13.2667,0.174268,0.0236541
13.28,0.174498,0.0108977
13.2933,0.174559,-0.00182008
13.3067,0.17445,-0.0144851
13.32,0.174173,-0.0270831
13.3333,0.173728,-0.0396003
13.3467,0.173117,-0.0520229
13.36,0.172341,-0.0643372
13.3733,0.171402,-0.0765301
13.3867,0.170301,-0.0885885
13.4,0.16904,-0.1005
13.4133,0.167622,-0.112251
13.4267,0.166048,-0.123831
13.44,0.16432,-0.135228
13.4533,0.162443,-0.14643
13.4667,0.160417,-0.157426
13.48,0.158245,-0.168207
13.4933,0.155932,-0.178762
13.5067,0.15348,-0.189081
13.52,0.150891,-0.199156
13.5333,0.14817,-0.208978
13.5467,0.145319,-0.218539
13.56,0.142343,-0.227831
13.5733,0.139245,-0.236847
13.5867,0.136029,-0.24558
13.6,0.132698,-0.254024
13.6133,0.129256,-0.262174
13.6267,0.125708,-0.270023
13.64,0.122057,-0.277568
13.6533,0.118307,-0.284803
13.6667,0.114463,-0.291725
13.68,0.110529,-0.298329
13.6933,0.106509,-0.304614
13.7067,0.102408,-0.310576
13.72,0.0982287,-0.316213
13.7333,0.0939768,-0.321522
13.7467,0.0896563,-0.326502
13.76,0.0852715,-0.331152
13.7733,0.080827,-0.33547
13.7867,0.0763271,-0.339456
13.8,0.0717763,-0.343109
13.8133,0.067179,-0.34643
13.8267,0.0625397,-0.349417
13.84,0.0578627,-0.352071
13.8533,0.0531526,-0.354393
13.8667,0.0484137,-0.356383
13.88,0.0436505,-0.358043
13.8933,0.0388674,-0.359372
13.9067,0.0340687,-0.360374
13.92,0.0292589,-0.361048
13.9333,0.0244422,-0.361397
13.9467,0.0196231,-0.361422
13.96,0.0148057,-0.361126
13.9733,0.00999446,-0.36051
13.9867,0.00519354,-0.359576
14,0.000407179,-0.358326
14.0133,-0.00436044,-0.356764
14.0267,-0.00910515,-0.354892
14.04,-0.0138228,-0.352712
14.0533,-0.0185094,-0.350227
14.0667,-0.0231609,-0.34744
14.08,-0.0277732,-0.344355
14.0933,-0.0323424,-0.340975
14.1067,-0.0368645,-0.337303
14.12,-0.0413358,-0.333342
14.1333,-0.0457524,-0.329098
14.1467,-0.0501105,-0.324572
14.16,-0.0544064,-0.319771
14.1733,-0.0586365,-0.314697
14.1867,-0.0627972,-0.309356
14.2,-0.0668849,-0.303752
14.2133,-0.0708961,-0.29789
14.2267,-0.0748275,-0.291775
14.24,-0.0786756,-0.285413
14.2533,-0.0824374,-0.278809
14.2667,-0.0861095,-0.271969
14.28,-0.0896889,-0.264898
14.2933,-0.0931725,-0.257604
14.3067,-0.0965573,-0.250093
14.32,-0.0998407,-0.242372
14.3333,-0.10302,-0.234446
14.3467,-0.106092,-0.226325
14.36,-0.109054,-0.218015
14.3733,-0.111905,-0.209524
14.3867,-0.114641,-0.200861
14.4,-0.11726,-0.192032
14.4133,-0.119761,-0.183048
14.4267,-0.122141,-0.173916
14.44,-0.124398,-0.164645
14.4533,-0.126531,-0.155245
14.4667,-0.128537,-0.145725
14.48,-0.130416,-0.136095
14.4933,-0.132166,-0.126363
14.5067,-0.133786,-0.116541
14.52,-0.135274,-0.106639
14.5333,-0.136629,-0.0966651
14.5467,-0.137851,-0.0866313
14.56,-0.138939,-0.0765476
14.5733,-0.139892,-0.0664244
14.5867,-0.14071,-0.0562724
14.6,-0.141393,-0.0461021
14.6133,-0.141939,-0.0359241
14.6267,-0.142351,-0.0257491
14.64,-0.142626,-0.0155877
14.6533,-0.142766,-0.00545059
14.6667,-0.142772,0.00465183
14.68,-0.142643,0.014709
14.6933,-0.14238,0.0247107
14.7067,-0.141984,0.0346464
14.72,-0.141456,0.0445062
14.7333,-0.140797,0.0542801
14.7467,-0.140009,0.0639582
14.76,-0.139092,0.0735309
14.7733,-0.138049,0.0829889
14.7867,-0.13688,0.0923228
14.8,-0.135587,0.101524
14.8133,-0.134173,0.110583
14.8267,-0.132639,0.119492
14.84,-0.130987,0.128243
14.8533,-0.12922,0.136828
14.8667,-0.127339,0.145238
14.88,-0.125348,0.153468
14.8933,-0.123248,0.161509
14.9067,-0.121042,0.169356
14.92,-0.118733,0.177001
14.9333,-0.116323,0.184438
14.9467,-0.113815,0.191663
14.96,-0.111213,0.198668
14.9733,-0.108518,0.20545
14.9867,-0.105735,0.212003
15,-0.102866,0.218323
15.0133,-0.0999141,0.224406
15.0267,-0.0968828,0.230248
15.04,-0.0937753,0.235845
15.0533,-0.0905947,0.241193
15.0667,-0.0873446,0.246291
15.08,-0.0840281,0.251135
15.0933,-0.0806488,0.255722
15.1067,-0.07721,0.260051
15.12,-0.0737153,0.26412
15.1333,-0.070168,0.267927
15.1467,-0.0665717,0.27147
15.16,-0.06293,0.274749
15.1733,-0.0592463,0.277762
15.1867,-0.0555242,0.280509
15.2,-0.0517672,0.282989
15.2133,-0.047979,0.285203
15.2267,-0.044163,0.287149
15.24,-0.0403228,0.288829
15.2533,-0.0364621,0.290241
15.2667,-0.0325843,0.291388
15.28,-0.0286929,0.292269
15.2933,-0.0247916,0.292885
15.3067,-0.0208838,0.293238
15.32,-0.0169731,0.293328
15.3333,-0.0130629,0.293157
15.3467,-0.00915673,0.292726
15.36,-0.00525803,0.292037
15.3733,-0.00137023,0.291091
15.3867,0.00250327,0.289891
15.4,0.00635908,0.288439
15.4133,0.0101939,0.286737
15.4267,0.0140043,0.284786
15.44,0.0177871,0.282591
15.4533,0.021539,0.280153
15.4667,0.0252567,0.277475
15.48,0.0289372,0.27456
15.4933,0.0325773,0.271411
15.5067,0.0361738,0.268032
15.52,0.0397238,0.264426
15.5333,0.0432242,0.260596
15.5467,0.0466721,0.256547
15.56,0.0500645,0.252282
15.5733,0.0533986,0.247805
15.5867,0.0566717,0.24312
15.6,0.0598809,0.238232
15.6133,0.0630237,0.233146
15.6267,0.0660973,0.227865
15.64,0.0690992,0.222396
15.6533,0.072027,0.216743
15.6667,0.0748783,0.210911
15.68,0.0776506,0.204906
15.6933,0.0803417,0.198733
15.7067,0.0829494,0.192398
15.72,0.0854716,0.185907
15.7333,0.0879062,0.179267
15.7467,0.0902514,0.172483
15.76,0.0925052,0.165562
15.7733,0.0946658,0.15851
15.7867,0.0967315,0.151334
15.8,0.0987008,0.144042
15.8133,0.100572,0.13664
15.8267,0.102344,0.129135
15.84,0.104015,0.121534
15.8533,0.105585,0.113846
15.8667,0.107051,0.106077
15.88,0.108413,0.0982358
15.8933,0.10967,0.0903292
15.9067,0.110822,0.0823654
15.92,0.111866,0.0743523
15.9333,0.112804,0.0662978
15.9467,0.113634,0.0582099
15.96,0.114356,0.0500966
15.9733,0.11497,0.0419661
15.9867,0.115475,0.0338264
16,0.115872,0.0256856
16.0133,0.11616,0.0175517
16.0267,0.11634,0.00943284
16.04,0.116412,0.00133701
16.0533,0.116376,-0.00672783
16.0667,0.116233,-0.0147538
16.08,0.115983,-0.022733
16.0933,0.115627,-0.0306578
16.1067,0.115165,-0.0385205
16.12,0.1146,-0.0463135
16.1333,0.113931,-0.0540295
16.1467,0.113159,-0.0616612
16.16,0.112287,-0.0692014
16.1733,0.111314,-0.0766432
16.1867,0.110244,-0.0839797
16.2,0.109076,-0.0912042
16.2133,0.107812,-0.0983104
16.2267,0.106454,-0.105292
16.24,0.105005,-0.112143
16.2533,0.103465,-0.118857
16.2667,0.101836,-0.125428
16.28,0.100121,-0.131852
16.2933,0.0983205,-0.138122
16.3067,0.0964379,-0.144235
16.32,0.094475,-0.150184
16.3333,0.0924338,-0.155966
16.3467,0.0903166,-0.161575
16.36,0.0881259,-0.167009
16.3733,0.0858639,-0.172262
16.3867,0.0835331,-0.177331
16.4,0.0811359,-0.182213
16.4133,0.0786749,-0.186904
16.4267,0.0761526,-0.191402
16.44,0.0735717,-0.195702
16.4533,0.0709348,-0.199804
16.4667,0.0682445,-0.203704
16.48,0.0655036,-0.2074
16.4933,0.0627148,-0.21089
16.5067,0.0598808,-0.214173
16.52,0.0570044,-0.217246
16.5333,0.0540885,-0.220109
16.5467,0.0511358,-0.22276
16.56,0.0481491,-0.225198
16.5733,0.0451314,-0.227423
16.5867,0.0420855,-0.229433
16.6,0.0390142,-0.231229
16.6133,0.0359203,-0.232809
16.6267,0.0328069,-0.234174
16.64,0.0296767,-0.235324
16.6533,0.0265325,-0.236259
16.6667,0.0233774,-0.236979
16.68,0.020214,-0.237485
16.6933,0.0170454,-0.237778
16.7067,0.0138742,-0.237858
16.72,0.0107034,-0.237727
16.7333,0.00753579,-0.237384
16.7467,0.00437411,-0.236833
16.76,0.00122118,-0.236073
16.7733,-0.00192026,-0.235108
16.7867,-0.00504745,-0.233937
16.8,-0.00815768,-0.232564
16.8133,-0.0112483,-0.230989
16.8267,-0.0143165,-0.229216
16.84,-0.0173598,-0.227246
16.8533,-0.0203755,-0.225082
16.8667,-0.0233612,-0.222726
16.88,-0.0263141,-0.220181
16.8933,-0.0292318,-0.21745
16.9067,-0.0321119,-0.214535
16.92,-0.034952,-0.21144
16.9333,-0.0377495,-0.208167
16.9467,-0.0405023,-0.204721
16.96,-0.043208,-0.201104
16.9733,-0.0458644,-0.19732
16.9867,-0.0484692,-0.193373
17,-0.0510203,-0.189266
17.0133,-0.0535156,-0.185004
17.0267,-0.055953,-0.180591
17.04,-0.0583307,-0.17603
17.0533,-0.0606465,-0.171327
17.0667,-0.0628988,-0.166486
17.08,-0.0650856,-0.161511
17.0933,-0.0672052,-0.156407
17.1067,-0.0692559,-0.151179
17.12,-0.0712361,-0.145832
17.1333,-0.0731442,-0.140372
17.1467,-0.0749788,-0.134802
17.16,-0.0767385,-0.129129
17.1733,-0.0784218,-0.123358
17.1867,-0.0800276,-0.117495
17.2,-0.0815547,-0.111545
17.2133,-0.0830018,-0.105514
17.2267,-0.084368,-0.099407
17.24,-0.0856523,-0.093231
17.2533,-0.0868539,-0.0869915
17.2667,-0.0879719,-0.0806945
17.28,-0.0890055,-0.0743461
17.2933,-0.0899542,-0.0679523
17.3067,-0.0908174,-0.0615195
17.32,-0.0915946,-0.0550536
17.3333,-0.0922854,-0.0485611
17.3467,-0.0928895,-0.0420481
17.36,-0.0934066,-0.035521
17.3733,-0.0938367,-0.0289859
17.3867,-0.0941796,-0.0224491
17.4,-0.0944353,-0.0159169
17.4133,-0.0946041,-0.0093956
17.4267,-0.094686,-0.00289129
17.44,-0.0946813,0.00358983
17.4533,-0.0945904,0.0100416
17.4667,-0.0944136,0.0164581
17.48,-0.0941517,0.0228331
17.4933,-0.093805,0.0291608
17.5067,-0.0933743,0.0354354
17.52,-0.0928603,0.041651
17.5333,-0.0922639,0.047802
17.5467,-0.0915859,0.0538827
17.56,-0.0908273,0.0598878
17.5733,-0.0899892,0.0658119
17.5867,-0.0890727,0.0716497
17.6,-0.088079,0.0773961
17.6133,-0.0870093,0.0830461
17.6267,-0.0858649,0.0885948
17.64,-0.0846472,0.0940376
17.6533,-0.0833577,0.0993699
17.6667,-0.0819978,0.104587
17.68,-0.0805692,0.109685
17.6933,-0.0790735,0.11466
17.7067,-0.0775122,0.119508
17.72,-0.0758872,0.124224
17.7333,-0.0742001,0.128806
17.7467,-0.072453,0.133249
17.76,-0.0706475,0.137551
17.7733,-0.0687856,0.141709
17.7867,-0.0668692,0.145718
17.8,-0.0649004,0.149577
17.8133,-0.0628812,0.153284
17.8267,-0.0608135,0.156834
17.84,-0.0586996,0.160227
17.8533,-0.0565415,0.163459
17.8667,-0.0543414,0.166529
17.88,-0.0521015,0.169436
17.8933,-0.0498239,0.172177
17.9067,-0.0475109,0.174751
17.92,-0.0451646,0.177156
17.9333,-0.0427874,0.179392
17.9467,-0.0403816,0.181457
17.96,-0.0379494,0.18335
17.9733,-0.035493,0.185072
17.9867,-0.0330149,0.18662
18,-0.0305173,0.187995
18.0133,-0.0280025,0.189196
18.0267,-0.0254728,0.190224
18.04,-0.0229306,0.191078
18.0533,-0.0203782,0.191757
18.0667,-0.0178178,0.192264
18.08,-0.0152519,0.192598
18.0933,-0.0126827,0.192758
18.1067,-0.0101124,0.192748
18.12,-0.00754349,0.192565
18.1333,-0.00497811,0.192213
18.1467,-0.00241855,0.191692
18.16,0.000132929,0.191003
18.1733,0.00267411,0.190147
18.1867,0.00520277,0.189125
18.2,0.00771673,0.18794
18.2133,0.0102138,0.186593
18.2267,0.0126918,0.185086
18.24,0.0151487,0.18342
18.2533,0.0175823,0.181598
18.2667,0.0199907,0.179622
18.28,0.0223716,0.177493
18.2933,0.0247231,0.175215
18.3067,0.0270433,0.17279
18.32,0.0293302,0.17022
18.3333,0.0315819,0.167508
18.3467,0.0337965,0.164657
18.36,0.0359722,0.16167
18.3733,0.0381071,0.15855
18.3867,0.0401996,0.1553
18.4,0.0422479,0.151923
18.4133,0.0442503,0.148423
18.4267,0.0462053,0.144802
18.44,0.0481112,0.141065
18.4533,0.0499665,0.137215
18.4667,0.0517698,0.133257
18.48,0.0535196,0.129193
18.4933,0.0552145,0.125027
18.5067,0.0568532,0.120764
18.52,0.0584344,0.116408
18.5333,0.059957,0.111963
18.5467,0.0614198,0.107434
18.56,0.0628216,0.102823
18.5733,0.0641614,0.0981372
18.5867,0.0654382,0.0933794
18.6,0.0666512,0.0885545
18.6133,0.0677994,0.0836672
18.6267,0.0688821,0.0787221
18.64,0.0698984,0.073724
18.6533,0.0708478,0.0686775
18.6667,0.0717296,0.0635876
18.68,0.0725433,0.0584589
18.6933,0.0732884,0.0532964
18.7067,0.0739644,0.0481049
18.72,0.0745711,0.0428894
18.7333,0.0751081,0.0376547
18.7467,0.0755751,0.0324059
18.76,0.0759722,0.0271478
18.7733,0.0762991,0.0218853
18.7867,0.0765558,0.0166235
18.8,0.0767424,0.0113671
18.8133,0.076859,0.00612105
18.8267,0.0769057,0.000890244
18.84,0.0768828,-0.00432051
18.8533,0.0767906,-0.00950642
18.8667,0.0766294,-0.0146628
18.88,0.0763997,-0.0197848
18.8933,0.076102,-0.0248679
18.9067,0.0757368,-0.0299076
18.92,0.0753047,-0.0348992
18.9333,0.0748064,-0.0398384
18.9467,0.0742426,-0.0447207
18.96,0.0736141,-0.0495419
18.9733,0.0729217,-0.0542977
18.9867,0.0721664,-0.0589841
19,0.0713492,-0.0635971
19.0133,0.0704709,-0.0681326
19.0267,0.0695326,-0.0725868
19.04,0.0685356,-0.0769561
19.0533,0.0674809,-0.0812368
19.0667,0.0663697,-0.0854255
19.08,0.0652033,-0.0895186
19.0933,0.063983,-0.0935129
19.1067,0.0627101,-0.0974053
19.12,0.061386,-0.101193
19.1333,0.0600121,-0.104872
19.1467,0.0585899,-0.108441
19.16,0.0571208,-0.111896
19.1733,0.0556065,-0.115235
19.1867,0.0540484,-0.118456
19.2,0.0524482,-0.121557
19.2133,0.0508074,-0.124534
19.2267,0.0491278,-0.127387
19.24,0.047411,-0.130112
19.2533,0.0456587,-0.132709
19.2667,0.0438727,-0.135176
19.28,0.0420546,-0.137511
19.2933,0.0402063,-0.139712
19.3067,0.0383296,-0.141779
19.32,0.0364262,-0.143711
19.3333,0.0344979,-0.145506
19.3467,0.0325466,-0.147163
19.36,0.0305742,-0.148681
19.3733,0.0285824,-0.150061
19.3867,0.0265732,-0.151301
19.4,0.0245483,-0.152401
19.4133,0.0225098,-0.153361
19.4267,0.0204593,-0.15418
19.44,0.0183989,-0.154859
19.4533,0.0163304,-0.155397
19.4667,0.0142556,-0.155795
19.48,0.0121765,-0.156053
19.4933,0.0100948,-0.156171
19.5067,0.00801255,-0.15615
19.52,0.00593146,-0.15599
19.5333,0.00385342,-0.155693
19.5467,0.00178025,-0.155259
19.56,-0.000286216,-0.154689
19.5733,-0.00234418,-0.153984
19.5867,-0.00439185,-0.153145
19.6,-0.00642745,-0.152173
19.6133,-0.00844922,-0.151071
19.6267,-0.0104554,-0.149838
19.64,-0.0124443,-0.148478
19.6533,-0.0144143,-0.146991
19.6667,-0.0163635,-0.14538
19.68,-0.0182905,-0.143645
19.6933,-0.0201935,-0.14179
19.7067,-0.0220711,-0.139816
19.72,-0.0239215,-0.137725
19.7333,-0.0257432,-0.13552
19.7467,-0.0275348,-0.133202
19.76,-0.0292948,-0.130775
19.7733,-0.0310217,-0.128241
19.7867,-0.0327141,-0.125602
19.8,-0.0343706,-0.122861
19.8133,-0.0359899,-0.120021
19.8267,-0.0375707,-0.117085
19.84,-0.0391118,-0.114055
19.8533,-0.0406118,-0.110934
19.8667,-0.0420696,-0.107727
19.88,-0.0434841,-0.104435
19.8933,-0.0448542,-0.101061
19.9067,-0.0461788,-0.0976105
19.92,-0.0474568,-0.0940851
19.9333,-0.0486874,-0.0904887
19.9467,-0.0498695,-0.0868246
19.96,-0.0510024,-0.0830964
19.9733,-0.0520852,-0.0793076
19.9867,-0.053117,-0.0754619
20,-0.0540973,-0.0715629
